Youtube,Link,ProjectName,Developer,AreaName,PropertyType,StartingPrice,ImageLink,"Lat,Lng",Language,Tours,PDF,RedSticker,Green Sticker,New/Hot,Free Sticker,Tags,LifeStyle,Handover,Payment Plan,Bedrooms,LinkRu,LinkAr
https://youtu.be/E0hOpqXqyfo,https://opr.ae/projects/emaar-the-residence-burj-khalifa-for-sale-in-downtown-dubai,Emaar The Residence Burj Khalifa,Emaar,Downtown Dubai,"Apartments, Penthouses",15000000,https://i.1.creatium.io/5f/de/50/a96b4658542f09b3ed2a88d529f4354f4a/header_2.jpg,"25.197632, 55.275336",EN,N/A,https://cdn.opr.ae/brochures/the-residence-burj-khalifa.pdf,70/30 Payment Plan,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2024,70/30 Payment Plan,N/A,https://opr.ae/ru/projects/emaar-the-residence-burj-khalifa-for-sale-in-downtown-dubai,https://opr.ae/ar/projects/emaar-the-residence-burj-khalifa-for-sale-in-downtown-dubai
https://youtu.be/gN36QzJTzb4,https://opr.ae/projects/emaar-park-horizon-apartments-for-sale-in-dubai-hills-estate,Emaar Park Horizon,Emaar,Dubai Hills Estate,"Apartments, Townhouses",1170000,https://i.1.creatium.io/c2/b3/3f/bdc7072c50fc0f2595883254a17433b349/header.jpg,"25.106120, 55.244631",EN,N/A,https://cdn.opr.ae/brochures/emaar-park-horizon.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q3 2026,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/emaar-park-horizon-apartments-for-sale-in-dubai-hills-estate,https://opr.ae/ar/projects/emaar-park-horizon-apartments-for-sale-in-dubai-hills-estate
https://youtu.be/nqpkDhN8a9c,https://opr.ae/projects/emaar-the-cove-dubai-creek-harbour,Emaar The Cove,Emaar,Dubai Creek Harbour,Apartments,2153888,https://i.1.creatium.io/c5/29/96/f40d7511dff4245ea5cdb4477b836c9139/1161x832q5/Header.jpg,"25.201566, 55.344024",EN,https://my.matterport.com/show/?m=NiUQg1pist6&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/the-cove.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Q4 2026,80/20 Payment Plan,N/A,Error,https://opr.ae/ar/projects/emaar-the-cove-dubai-creek-harbour
https://youtu.be/3ibp87umxlk,https://opr.ae/projects/oro24-levanto-jvc-apartments-in-jumeirah-village-circle-dubai-for-sale,ORO24 Levanto,ORO24 Developments,Jumeirah Village Circle (JVC),Apartments,499000,https://i.1.creatium.io/a8/dc/9f/f635c1d86a1edca49e73e55c7637f91dd6/header.jpg,"25.053142, 55.212040",EN,N/A,https://cdn.opr.ae/brochures/oro24-levanto.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q4 2025,60/40 Payment Plan,N/A,https://opr.ae/ru/projects/oro24-levanto-jvc-apartments-in-jumeirah-village-circle-dubai-for-sale,https://opr.ae/ar/projects/oro24-levanto-jvc-apartments-in-jumeirah-village-circle-dubai-for-sale
https://youtu.be/uLk4LURZcSY,https://opr.ae/projects/arada-jouri-hills-townhouses-and-villas-jumeirah-golf-estates-dubai-for-sale,Arada Jouri Hills,Arada,Jumeirah Golf Estates,"Townhouses, Villas",4900000,https://i.1.creatium.io/54/bf/9d/04a54c42334e4255348d1d07c49cb64913/header.jpg,"25.017402, 55.189464",EN,N/A,https://cdn.opr.ae/brochures/jouri-hills.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q2 2025,60/40 Payment Plan,N/A,https://opr.ae/ru/projects/arada-jouri-hills-townhouses-and-villas-jumeirah-golf-estates-dubai-for-sale,https://opr.ae/ar/projects/arada-jouri-hills-townhouses-and-villas-jumeirah-golf-estates-dubai-for-sale
https://youtu.be/0rMIM_P_HLo,https://opr.ae/projects/sobha-one-apartments-for-sale-in-dubai,Sobha One,Sobha,MBR City,Apartments,1100000,https://i.1.creatium.io/52/a8/cc/be406bfc47cfbd782491f2e11aca604eb1/1161x832q5/header.jpg,"25.190341, 55.376772",EN,N/A,https://cdn.opr.ae/brochures/sobha-1.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Q4 2026,60/40 Payment Plan,N/A,Error,Error
https://youtu.be/hlAIXWfkwJE,https://opr.ae/projects/damac-elegance-tower-apartments-for-sale-in-downtown-dubai,DAMAC Elegance Tower,DAMAC,Downtown Dubai,Apartments,1790000,https://i.1.creatium.io/7d/14/8b/8c4011840af7f6d64e5377dc0f3b943d46/header.jpg,"25.194962, 55.285456",EN,N/A,https://cdn.opr.ae/brochures/damac-elegance-tower.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2026,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/damac-elegance-tower-apartments-for-sale-in-downtown-dubai,https://opr.ae/ar/projects/damac-elegance-tower-apartments-for-sale-in-downtown-dubai
https://youtu.be/j8Fyyh5wjDY,https://opr.ae/projects/damac-lagoons-townhouses-in-dubai/monte-carlo,DAMAC Lagoons Monte Carlo,DAMAC,DAMAC Lagoons,Townhouses,1900000,https://i.1.creatium.io/24/aa/fc/6a578facd2d7a684ed5690bc58e3733b9d/header.jpg,"25.021984, 55.238971",EN,https://www.damacproperties.com/en/vr/portofino/,https://cdn.opr.ae/brochures/damac-lagoons-monte-carlo.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Beachfront Living, Green Nature Living, Near Golf Course",Q1 2026,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/damac-lagoons-townhouses-in-dubai/monte-carlo,https://opr.ae/ar/projects/damac-lagoons-townhouses-in-dubai/monte-carlo
https://youtu.be/A8ns8kJLzvI,https://opr.ae/projects/meraas-bluewaters-residences,Meraas Bluewaters Residences,Meraas,Bluewaters Island,Apartments,2296000,https://cdn.opr.ae/icons/bluewaters/exterior/3.jpg,"25.079787, 55.119970",EN,https://my.matterport.com/show/?m=fGgmsSd4Ti2&play=1&brand=0&help=0&mls=0&qs=0&title=0&hl=0,https://cdn.opr.ae/brochures/bluewaters.pdf,N/A,N/A,N/A,N/A,N/A,Waterfront Living,Completed,N/A,N/A,https://opr.ae/ru/projects/meraas-bluewaters-residences,https://opr.ae/ar/projects/meraas-bluewaters-residences
https://youtu.be/FQgM_FAR-s8,https://opr.ae/projects/sobha-hartland-waves-opulence-apartments-for-sale-in-mbr-city-dubai,Sobha Hartland Waves Opulence,Sobha,Sobha Hartland,Apartments,1550000,https://i.1.creatium.io/79/da/e3/a9bf2cafaeca256ff785aa4c686844bd4c/1161x832q5/header.jpg,"25.174542, 55.309447",EN,N/A,https://cdn.opr.ae/brochures/waves-opulence.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Q4 2025,60/40 Payment Plan,N/A,Error,Error
https://youtu.be/UtrmcC962bg,https://opr.ae/projects/danube-elitz-apartments-for-sale-in-jumeirah-village-circle-dubai,Danube Elitz,Danube,Jumeirah Village Circle (JVC),"Apartments, Penthouses",599000,https://i.1.creatium.io/4c/b0/65/8e762beed84b118b08c733707ca6d819ce/header.jpg,"25.065776, 55.217437",EN,N/A,https://cdn.opr.ae/brochures/danube-elitz.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q4 2025,60/40 Payment Plan,N/A,Error,Error
https://youtu.be/to3qNiyGVpg,https://opr.ae/projects/nshama-liva-apartments-in-town-square-dubai-for-sale,NSHAMA LIVA Apartments,NSHAMA,Town Square Dubai,Apartments,440888,https://i.1.creatium.io/c1/9e/cf/8bf6fb41472176f839d3813a9703dfabcd/header.jpg,"25.004435, 55.285185",EN,N/A,https://cdn.opr.ae/brochures/nshama-liva.pdf,3 Years 50/50 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q1 2025,3 Years 50/50 Payment Plan,N/A,Error,Error
https://youtu.be/LZzkuQYR5bY,https://opr.ae/projects/residence-the-creek-dubai-for-sale-by-swiss-property,Kempinski Residences The Creek Dubai,Swiss Property,Al Jaddaf,"Apartments, Penthouses",2200000,https://i.1.creatium.io/7e/b7/2d/1b71415ed89b66c2ceaad8196000e3e2d7/header.jpg,"25.207466, 55.322627",EN,N/A,https://cdn.opr.ae/brochures/kempinski-the-creek.pdf,50/50 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living, Branded Residences",Q4 2024,50/50 Payment Plan,N/A,Error,Error
https://youtu.be/0lR7LaLR2jg,https://opr.ae/projects/the-address-jbr-residences-dubai,The Address JBR Residences,Al Ain Properties,Jumeirah Beach Residence (JBR),"Apartments, Penthouses",2500000,https://437e81e1-5ed1-4d53-bed7-e6f8d97dcc9b.selcdn.net/9f/2b/6e/c9388bde838f5edfb7de7642df848fb915/1161x832q8/Header.jpg,"25.072754, 55.126463",EN,N/A,https://cdn.opr.ae/brochures/address-jbr.pdf,2 Years Service Charges Waiver,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living, Branded Residences",Completed,2 Years Service Charges Waiver,N/A,https://opr.ae/ru/projects/the-address-jbr-residences-dubai,https://opr.ae/ar/projects/the-address-jbr-residences-dubai
https://youtu.be/cpG9aBtWL8o,https://opr.ae/projects/la-violeta-at-villanova-townhouses-for-sale-by-dubai-properties,Dubai Properties La Violeta Villanova,Dubai Properties,Villanova,Townhouses,1760000,https://i.1.creatium.io/2a/93/ba/bac76ab088c1d3b8e79ed912b05c1d4934/la_violeta_2.jpg,"25.075605, 55.362391",EN,N/A,https://cdn.opr.ae/brochures/la-violeta.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q1 2026,60/40 Payment Plan,N/A,Error,Error
https://youtu.be/X-uDQInyt-Y,https://opr.ae/projects/ellington-the-highbury-apartments-for-sale-in-mbr-city-dubai,Ellington The Highbury,Ellington Properties,MBR City,"Apartments, Penthouses",1500000,https://i.1.creatium.io/93/ea/a8/1a6c7356f4b22c70b2abeaed054d1e878a/1161x832q5/header.jpg,"25.179817, 55.305921",EN,N/A,https://cdn.opr.ae/brochures/the-highbury.pdf,50/50 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q4 2025,50/50 Payment Plan,N/A,Error,https://opr.ae/ar/projects/ellington-the-highbury-apartments-for-sale-in-mbr-city-dubai
https://youtu.be/uJpuVMEqC00,https://opr.ae/projects/mushif-village-townhouses-and-villas-in-dubai-mirdif-for-sale,Select Group Mushrif Village,Select Group,Mirdif,"Townhouses, Villas",2699999,https://i.1.creatium.io/6e/07/ed/f4e4821b8de77651225b35cad819195e15/header.jpg,"25.232874, 55.438819",EN,N/A,https://cdn.opr.ae/brochures/mushrif-village.pdf,10/90 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Completed,10/90 Payment Plan,N/A,https://opr.ae/ru/projects/mushif-village-townhouses-and-villas-in-dubai-mirdif-for-sale,https://opr.ae/ar/projects/mushif-village-townhouses-and-villas-in-dubai-mirdif-for-sale
https://youtu.be/eaN_cBWpmR4,https://opr.ae/projects/district-11-opal-gardens-townhouses-and-villas-for-sale-in-dubai,District 11 Opal Gardens,Meydan,MBR City,"Townhouses, Villas",4200000,https://i.1.creatium.io/dc/91/24/d90b25a1fb09354861bd18835411b43c6b/header.jpg,"25.125073, 55.346286",EN,N/A,https://cdn.opr.ae/brochures/opal-gardens.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q3 2026,60/40 Payment Plan,N/A,https://opr.ae/ru/projects/district-11-opal-gardens-townhouses-and-villas-for-sale-in-dubai,https://opr.ae/ar/projects/district-11-opal-gardens-townhouses-and-villas-for-sale-in-dubai
https://youtu.be/jczKr-QTib8,https://opr.ae/projects/ahs-one-canal-dubai-penthouses-and-sky-villas-for-sale,AHS One Canal,AHS Properties,Dubai Canal,"Apartments, Penthouses",18000000,https://i.1.creatium.io/c4/81/17/e5df9a7a6b649db977384b44900f268745/header.jpg,"25.187763, 55.245406",EN,N/A,https://cdn.opr.ae/brochures/one-canal.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Q4 2024,60/40 Payment Plan,N/A,https://opr.ae/ru/projects/ahs-one-canal-dubai-penthouses-and-sky-villas-for-sale,https://opr.ae/ar/projects/ahs-one-canal-dubai-penthouses-and-sky-villas-for-sale
https://youtu.be/sUWabTxsr3I,https://opr.ae/projects/tilal-al-ghaf-lanai-island-villas-for-sale-in-dubai-by-majid-al-futtaim,Tilal Al Ghaf Lanai Island Villas,Majid Al Futtaim,Tilal Al Ghaf,Villas,71500000,https://i.1.creatium.io/c3/b8/7f/8f6cb3607937b94bce7ec42be4aacecfaf/header.jpg,"25.021754, 55.220962",EN,N/A,N/A,50/50 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living, Beachfront Living",Q2 2026,50/50 Payment Plan,N/A,https://opr.ae/ru/projects/tilal-al-ghaf-lanai-island-villas-for-sale-in-dubai-by-majid-al-futtaim,https://opr.ae/ar/projects/tilal-al-ghaf-lanai-island-villas-for-sale-in-dubai-by-majid-al-futtaim
https://youtu.be/ApsMo_UWfa8,https://opr.ae/projects/vincitore-volare-apartments-for-sale-in-arjan-dubai,Vincitore Volare,Vincitore Realty,Arjan,Apartments,595000,https://i.1.creatium.io/e2/bb/90/2b92dc96a934b8c0ccc14ffa38d9f92f28/vincitore_volare_2.jpg,"25.063836, 55.240617",EN,N/A,https://cdn.opr.ae/brochures/vincitore-volare.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q2 2025,80/20 Payment Plan,N/A,Error,https://opr.ae/ar/projects/vincitore-volare-apartments-for-sale-in-arjan-dubai
https://youtu.be/xQ-FA2eq3wI,https://opr.ae/projects/damac-lagoons-townhouses-in-dubai/marbella,DAMAC Lagoons Marbella,DAMAC,DAMAC Lagoons,Townhouses,1900000,https://i.1.creatium.io/24/aa/fc/6a578facd2d7a684ed5690bc58e3733b9d/header.jpg,"25.015988, 55.240606",EN,https://www.damacproperties.com/en/vr/portofino/,https://cdn.opr.ae/brochures/damac-lagoons-marbella.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Beachfront Living, Green Nature Living, Near Golf Course",Q1 2026,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/damac-lagoons-townhouses-in-dubai/marbella,https://opr.ae/ar/projects/damac-lagoons-townhouses-in-dubai/marbella
https://youtu.be/CPIVN9aldg4,https://opr.ae/projects/omniyat-orla-dorchester-collection-apartments-on-palm-jumeirah-dubai,Omniyat Orla Dorchester Collection,Omniyat,Palm Jumeirah,"Apartments, Penthouses",22000000,https://cdn.opr.ae/icons/Gallery_Slide_2.jpg,"25.123401, 55.112015",EN,N/A,https://cdn.opr.ae/brochures/orla.pdf,50/50 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living, Branded Residences",Q4 2026,50/50 Payment Plan,N/A,https://opr.ae/ru/projects/omniyat-orla-dorchester-collection-apartments-on-palm-jumeirah-dubai,https://opr.ae/ar/projects/omniyat-orla-dorchester-collection-apartments-on-palm-jumeirah-dubai
https://youtu.be/goVKLrMobDc,https://opr.ae/projects/emaar-golf-heights-emirates-living-apartments-for-sale-in-dubai,Emaar Golf Heights in Emirates Living,Emaar,Emirates Living,Apartments,1320000,https://i.1.creatium.io/b9/33/2d/1c8676f313c649fec0e5019d9ec1967efe/1161x832q5/header.jpg,"25.085670, 55.172323",EN,N/A,https://cdn.opr.ae/brochures/golf-heights.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living, Near Golf Course",Q4 2026,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/emaar-golf-heights-emirates-living-apartments-for-sale-in-dubai,https://opr.ae/ar/projects/emaar-golf-heights-emirates-living-apartments-for-sale-in-dubai
https://youtu.be/rIxkt6rprew,https://opr.ae/projects/zuha-island-villas-for-sale-in-the-world-islands-dubai-by-zaya-and-five,ZUHA Island Villas,FIVE Holdings,The World Islands,Villas,60000000,https://i.1.creatium.io/e2/22/ce/e0744974e34a2cd4a283cf50025414ab32/header.jpg,"25.253419, 55.178773",EN,N/A,https://cdn.opr.ae/brochures/zuha-island.pdf,50/50 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Dubai Luxury Living, Waterfront Living",Q2 2025,50/50 Payment Plan,N/A,https://opr.ae/ru/projects/zuha-island-villas-for-sale-in-the-world-islands-dubai-by-zaya-and-five,https://opr.ae/ar/projects/zuha-island-villas-for-sale-in-the-world-islands-dubai-by-zaya-and-five
https://youtu.be/3H80sEbP6Rs,https://opr.ae/projects/signature-mansions-villas-for-sale-in-jumeirah-golf-estates,Signature Mansions Villas,Signature Developers,Jumeirah Golf Estates,"Villas, Mansions",18500000,https://i.1.creatium.io/e7/13/71/4b2371b33654fff5746dc2d9e42bcd8382/header.jpg,"25.021928, 55.202507",EN,N/A,https://cdn.opr.ae/brochures/signature-mansions-jge.pdf,40/60 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living, Near Golf Course",Q2 2025,40/60 Payment Plan,N/A,https://opr.ae/ru/projects/signature-mansions-villas-for-sale-in-jumeirah-golf-estates,https://opr.ae/ar/projects/signature-mansions-villas-for-sale-in-jumeirah-golf-estates
https://youtu.be/naw00m6Ybd0,https://opr.ae/projects/sobha-the-s-tower-signature-residences-in-al-sufouh-dubai,Sobha The S Tower,Sobha,Al Sufouh,"Apartments, Penthouses",15140000,https://i.1.creatium.io/24/43/9f/78f1373eee6cecf24e66d5ff49610901ff/header.jpg,"25.097941, 55.166429",EN,N/A,https://cdn.opr.ae/brochures/s-tower.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living, Near Golf Course, Waterfront Living",Q4 2024,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/sobha-the-s-tower-signature-residences-in-al-sufouh-dubai,https://opr.ae/ar/projects/sobha-the-s-tower-signature-residences-in-al-sufouh-dubai
https://youtu.be/D6SVwm2iT60,https://opr.ae/projects/emaar-raya-townhouses-in-arabian-ranches-3-for-sale,Emaar Raya Arabian Ranches III,Emaar,Arabian Ranches,Townhouses,1950888,https://i.1.creatium.io/1a/46/74/61fb2072f959d69ff625e939b8630669cc/header.jpg,"25.058721, 55.328103",EN,N/A,https://cdn.opr.ae/brochures/emaar-raya.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q3 2026,80/20 Payment Plan,N/A,Error,https://opr.ae/ar/projects/emaar-raya-townhouses-in-arabian-ranches-3-for-sale
https://youtu.be/JdfaV2n-xPo,https://opr.ae/projects/binghatti-corner-jvc-apartments-for-sale-in-jumeirah-village-circle,Binghatti Corner,Binghatti,Jumeirah Village Circle (JVC),Apartments,550000,https://i.1.creatium.io/6c/07/88/45c3d76da0d28616dc7bc99174808c9edf/header.jpg,"25.064153, 55.201417",EN,N/A,https://cdn.opr.ae/brochures/binghatti-corner.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,Q3 2023,60/40 Payment Plan,N/A,https://opr.ae/ru/projects/binghatti-corner-jvc-apartments-for-sale-in-jumeirah-village-circle,https://opr.ae/ar/projects/binghatti-corner-jvc-apartments-for-sale-in-jumeirah-village-circle
https://youtu.be/VVi1ASGGfZ4,https://opr.ae/projects/damac-chic-tower-by-de-grisogono-in-business-bay-dubai-for-sale,DAMAC Chic Tower,DAMAC,Business Bay,Apartments,823000,https://i.1.creatium.io/d3/e9/9a/4e57ccbb836f6ae530c861991227a935c3/header.jpg,"25.183391, 55.261339",EN,N/A,https://cdn.opr.ae/brochures/chic-tower.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living, Branded Residences",Q2 2026,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/damac-chic-tower-by-de-grisogono-in-business-bay-dubai-for-sale,https://opr.ae/ar/projects/damac-chic-tower-by-de-grisogono-in-business-bay-dubai-for-sale
https://youtu.be/LbH1XqHp40s,https://opr.ae/projects/g-co-elie-saab-a-vie-townhouses-for-sale-in-meydan-dubai,G&CO x Elie Saab A VIE Townhouses,G&CO Properties,MBR City,Townhouses,3600000,https://i.1.creatium.io/42/15/f7/0564ba8b0bf186a2394c949c1988b9e69b/1161x832q5/header.jpg,"25.113737, 55.338450",EN,N/A,https://cdn.opr.ae/brochures/a-vie.pdf,40/60 Payment Plan,N/A,N/A,N/A,N/A,"Green Nature Living, Dubai Luxury Living, Branded Residences",Q4 2023,40/60 Payment Plan,N/A,https://opr.ae/ru/projects/g-co-elie-saab-a-vie-townhouses-for-sale-in-meydan-dubai,https://opr.ae/ar/projects/g-co-elie-saab-a-vie-townhouses-for-sale-in-meydan-dubai
https://youtu.be/I6t_d4GyzDk,https://opr.ae/projects/select-group-peninsula-apartments-for-sale-in-business-bay-dubai,Select Group Peninsula Four The Plaza,Select Group,Business Bay,Apartments,973000,https://437e81e1-5ed1-4d53-bed7-e6f8d97dcc9b.selcdn.net/fe/ed/2e/c7fee18a0436bedd4ae71606f8b3d14a72/1161x832q8/Header.jpg,"25.185126, 55.270275",EN,N/A,https://cdn.opr.ae/brochures/peninsula.pdf,N/A,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Q1 2024,N/A,N/A,https://opr.ae/ru/projects/select-group-peninsula-apartments-for-sale-in-business-bay-dubai,https://opr.ae/ar/projects/select-group-peninsula-apartments-for-sale-in-business-bay-dubai
https://youtu.be/URMU-FXCiWE,https://opr.ae/projects/madinat-jumeirah-living-lamaa-mjl-apartments-for-sale-in-dubai-by-meraas,Lamaa at Madinat Jumeirah Living (MJL),Meraas,Madinat Jumeirah,Apartments,1455000,https://i.1.creatium.io/39/8e/3d/1880b95cfd26146fa75ef963ba471ef6a5/header.jpg,"25.133541, 55.191427",EN,https://mjl.dubaiholding.com/virtual_tour/mjl/,https://cdn.opr.ae/brochures/mjl-lamaa.pdf,50/50 Payment Plan,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2025,50/50 Payment Plan,N/A,https://opr.ae/ru/projects/madinat-jumeirah-living-lamaa-mjl-apartments-for-sale-in-dubai-by-meraas,https://opr.ae/ar/projects/madinat-jumeirah-living-lamaa-mjl-apartments-for-sale-in-dubai-by-meraas
https://youtu.be/-duX7ckIlug,https://opr.ae/projects/mama-shelter-residences-for-sale-in-business-bay-dubai,MAMA Residences Dubai Business Bay,Kappa Acca,Business Bay,Apartments,1253000,https://i.1.creatium.io/15/61/9f/18bc87910005b380f5b28a946fa5db7087/1161x832q5/header.jpg,"25.180898, 55.272246",EN,N/A,https://cdn.opr.ae/brochures/mama.pdf,50/50 Payment Plan,N/A,N/A,N/A,N/A,Dubai Luxury Living,Q4 2023,50/50 Payment Plan,N/A,https://opr.ae/ru/projects/mama-shelter-residences-for-sale-in-business-bay-dubai,https://opr.ae/ar/projects/mama-shelter-residences-for-sale-in-business-bay-dubai
https://youtu.be/P-DFs0x2qWo,https://opr.ae/projects/nakheel-palm-beach-tower-apartments-for-sale-on-palm-jumeirah-dubai,Nakheel Palm Beach Towers,Nakheel,Palm Jumeirah,Apartments,3700000,https://i.1.creatium.io/36/bb/c7/9bc5787af46672094c803b9c43876c3928/2.jpg,"25.0999775, 55.153815",EN,N/A,https://cdn.opr.ae/brochures/palm-beach-towers.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living, Beachfront Living",Q1 2026,60/40 Payment Plan,N/A,https://opr.ae/ru/projects/nakheel-palm-beach-tower-apartments-for-sale-on-palm-jumeirah-dubai,https://opr.ae/ar/projects/nakheel-palm-beach-tower-apartments-for-sale-on-palm-jumeirah-dubai
https://youtu.be/oOtts6c5T-Y,https://opr.ae/projects/emaar-hills-park-apartments-in-dubai-hills-estate-for-sale,Emaar Hills Park,Emaar,Dubai Hills Estate,Apartments,1210000,https://i.1.creatium.io/d2/6e/df/a4da4958812262ae77d8971dad3ebb064d/header.jpg,"25.110929, 55.245771",EN,N/A,https://cdn.opr.ae/brochures/hills-park.pdf,80/20 Payment Plan,N/A,N/A,N/A,N/A,"Green Nature Living, Near Golf Course",Q2 2026,80/20 Payment Plan,N/A,https://opr.ae/ru/projects/emaar-hills-park-apartments-in-dubai-hills-estate-for-sale,https://opr.ae/ar/projects/emaar-hills-park-apartments-in-dubai-hills-estate-for-sale
